domain_id,role,opponent,opponent_seen,agent,utility,opp_utility,nash,score,agreement
domain05,A,BOA_Moderate,True,BoulwareTBNegotiator,0.6047514998,0.3874430835,0.23430678583376163,0.49361808561012843,True
domain05,A,BOA_Moderate,True,NaiveTitForTatNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,BOA_Moderate,True,TimeBasedConcedingNegotiator,0.6047514998,0.3874430835,0.23430678583376163,0.49361808561012843,True
domain05,A,BOA_Moderate,True,BOA_Boulware,0.6451335536,0.0669873567,0.04321579147414177,0.4645582249622425,True
domain05,A,MiCRONegotiator,False,AspirationNegotiator,0.6291952333999999,0.762252242,0.4796054773148632,0.5843183065744589,True
domain05,A,MiCRONegotiator,False,BoulwareTBNegotiator,0.6291952333999999,0.762252242,0.4796054773148632,0.5843183065744589,True
domain05,A,MiCRONegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,MiCRONegotiator,False,TimeBasedConcedingNegotiator,0.6291952333999999,0.762252242,0.4796054773148632,0.5843183065744589,True
domain05,A,MiCRONegotiator,False,BOA_Boulware,0.2872473421999999,0.7712391295000001,0.22153639014951657,0.26753405658485496,True
domain05,A,NiceNegotiator,False,AspirationNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,NiceNegotiator,False,BoulwareTBNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,NiceNegotiator,False,NaiveTitForTatNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,NiceNegotiator,False,TimeBasedConcedingNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,NiceNegotiator,False,BOA_Boulware,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,RandomNegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,RandomNegotiator,False,BoulwareTBNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,RandomNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,RandomNegotiator,False,TimeBasedConcedingNegotiator,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,RandomNegotiator,False,BOA_Boulware,0.9999999999999999,0.401513848,0.40151384799999995,0.8204541543999998,True
domain05,A,ToughNegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,ToughNegotiator,False,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,ToughNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,ToughNegotiator,False,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,ToughNegotiator,False,BOA_Boulware,0.32615523339999997,1.0,0.32615523339999997,0.32615523339999997,True
domain05,A,SimpleTitForTatNegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,SimpleTitForTatNegotiator,False,BoulwareTBNegotiator,0.6910095825999999,0.702017608,0.4851008942819304,0.6292369761045791,True
domain05,A,SimpleTitForTatNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,SimpleTitForTatNegotiator,False,TimeBasedConcedingNegotiator,0.6910095825999999,0.702017608,0.4851008942819304,0.6292369761045791,True
domain05,A,SimpleTitForTatNegotiator,False,BOA_Boulware,0.32615523339999997,1.0,0.32615523339999997,0.32615523339999997,True
domain05,A,TopFractionNegotiator,False,AspirationNegotiator,0.5508764095999998,0.7169546099999999,0.3949533814029681,0.5040995011408903,True
domain05,A,TopFractionNegotiator,False,BoulwareTBNegotiator,0.5170929166,0.7677875855,0.3970175219154669,0.4810702981946401,True
domain05,A,TopFractionNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,A,TopFractionNegotiator,False,TimeBasedConcedingNegotiator,0.5508764095999998,0.7169546099999999,0.3949533814029681,0.5040995011408903,True
domain05,A,TopFractionNegotiator,False,BOA_Boulware,0.2787443008,0.6972619777,0.1943578024484117,0.2534283512945235,True
domain05,A,FirstOfferOrientedTBNegotiator,False,AspirationNegotiator,0.6607068488,0.6703545028,0.4429078111238787,0.5953671374971636,True
domain05,A,FirstOfferOrientedTBNegotiator,False,BoulwareTBNegotiator,0.6607068488,0.6703545028,0.4429078111238787,0.5953671374971636,True
domain05,A,FirstOfferOrientedTBNegotiator,False,NaiveTitForTatNegotiator,0.9050466125999999,0.46814160600000004,0.4236899747274238,0.760639621238227,True
domain05,A,FirstOfferOrientedTBNegotiator,False,TimeBasedConcedingNegotiator,0.6607068488,0.6703545028,0.4429078111238787,0.5953671374971636,True
domain05,A,FirstOfferOrientedTBNegotiator,False,BOA_Boulware,0.1834043008,0.5303440692000001,0.09726738319505283,0.15756322551851584,True
domain05,B,AspirationNegotiator,True,AspirationNegotiator,0.6373451575,0.6764313486,0.4311202444114044,0.5754776835734212,True
domain05,B,AspirationNegotiator,True,BoulwareTBNegotiator,0.5874490457,0.6285435967999999,0.36923733612100557,0.5219855328263017,True
domain05,B,AspirationNegotiator,True,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,AspirationNegotiator,True,TimeBasedConcedingNegotiator,0.5874490457,0.6285435967999999,0.36923733612100557,0.5219855328263017,True
domain05,B,AspirationNegotiator,True,BOA_Boulware,0.5590966735,0.6121773197999999,0.34226630309232564,0.4940475623776977,True
domain05,B,BoulwareTBNegotiator,True,AspirationNegotiator,0.6373451575,0.6764313486,0.4311202444114044,0.5754776835734212,True
domain05,B,BoulwareTBNegotiator,True,BoulwareTBNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,0.5985975694490648,True
domain05,B,BoulwareTBNegotiator,True,NaiveTitForTatNegotiator,0.702017608,0.6910095825999999,0.4851008942819304,0.6369425938845791,True
domain05,B,BoulwareTBNegotiator,True,TimeBasedConcedingNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,0.5985975694490648,True
domain05,B,BoulwareTBNegotiator,True,BOA_Boulware,0.5590966735,0.6121773197999999,0.34226630309232564,0.4940475623776977,True
domain05,B,NaiveTitForTatNegotiator,True,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,NaiveTitForTatNegotiator,True,BoulwareTBNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,NaiveTitForTatNegotiator,True,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,NaiveTitForTatNegotiator,True,TimeBasedConcedingNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,NaiveTitForTatNegotiator,True,BOA_Boulware,0.06905228669999999,0.6468650026,0.04466750761573144,0.06173685297471943,True
domain05,B,TimeBasedConcedingNegotiator,True,AspirationNegotiator,0.6373451575,0.6764313486,0.4311202444114044,0.5754776835734212,True
domain05,B,TimeBasedConcedingNegotiator,True,BoulwareTBNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,0.5985975694490648,True
domain05,B,TimeBasedConcedingNegotiator,True,NaiveTitForTatNegotiator,0.702017608,0.6910095825999999,0.4851008942819304,0.6369425938845791,True
domain05,B,TimeBasedConcedingNegotiator,True,TimeBasedConcedingNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,0.5985975694490648,True
domain05,B,TimeBasedConcedingNegotiator,True,BOA_Boulware,0.5590966735,0.6121773197999999,0.34226630309232564,0.4940475623776977,True
domain05,B,BOA_Boulware,True,AspirationNegotiator,0.5092921362,0.3075090432,0.15661193751214608,0.40348807659364383,True
domain05,B,BOA_Boulware,True,BoulwareTBNegotiator,0.5102777802,0.26583913659999997,0.13565180451453257,0.3978899874943598,True
domain05,B,BOA_Boulware,True,NaiveTitForTatNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,BOA_Boulware,True,TimeBasedConcedingNegotiator,0.5102777802,0.26583913659999997,0.13565180451453257,0.3978899874943598,True
domain05,B,BOA_Boulware,True,BOA_Boulware,0.34549622830000004,0.558394713,0.192923267244161,0.2997243399832483,True
domain05,B,LinearTBNegotiator,True,AspirationNegotiator,0.6373451575,0.6764313486,0.4311202444114044,0.5754776835734212,True
domain05,B,LinearTBNegotiator,True,BoulwareTBNegotiator,0.7397835875000001,0.5200931346,0.3847563649485084,0.6332754207345526,True
domain05,B,LinearTBNegotiator,True,NaiveTitForTatNegotiator,0.702017608,0.6910095825999999,0.4851008942819304,0.6369425938845791,True
domain05,B,LinearTBNegotiator,True,TimeBasedConcedingNegotiator,0.7397835875000001,0.5200931346,0.3847563649485084,0.6332754207345526,True
domain05,B,LinearTBNegotiator,True,BOA_Boulware,0.762252242,0.6291952333999999,0.4796054773148632,0.6774582125944589,True
domain05,B,ConcederTBNegotiator,True,AspirationNegotiator,0.80771461,0.5419257741999999,0.437721365356901,0.6967166366070703,True
domain05,B,ConcederTBNegotiator,True,BoulwareTBNegotiator,0.8296305475,0.4606608078,0.38217827818690625,0.6953948667060719,True
domain05,B,ConcederTBNegotiator,True,NaiveTitForTatNegotiator,0.6504488987999999,0.5188901835999999,0.3375115485207497,0.5565676937162248,True
domain05,B,ConcederTBNegotiator,True,TimeBasedConcedingNegotiator,0.8296305475,0.4606608078,0.38217827818690625,0.6953948667060719,True
domain05,B,ConcederTBNegotiator,True,BOA_Boulware,0.8016265495,0.4636610258,0.3716829882496845,0.6726434811249054,True
domain05,B,BOA_Hardliner,True,AspirationNegotiator,0.4227430543,0.5264620406,0.2225581710162546,0.3626875893148763,True
domain05,B,BOA_Hardliner,True,BoulwareTBNegotiator,0.4235013567,0.025633875,0.010855980839978213,0.29970774394199345,True
domain05,B,BOA_Hardliner,True,NaiveTitForTatNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,BOA_Hardliner,True,TimeBasedConcedingNegotiator,0.4235013567,0.025633875,0.010855980839978213,0.29970774394199345,True
domain05,B,BOA_Hardliner,True,BOA_Boulware,0.0958260804,0.8340150512,0.07992039335110131,0.09105437428533039,True
domain05,B,BOA_Conceder,True,AspirationNegotiator,0.6037021412000001,0.5231262591999999,0.31581244279698617,0.5173352316790959,True
domain05,B,BOA_Conceder,True,BoulwareTBNegotiator,0.6052830317,0.35689446379999995,0.21602216304580987,0.48850477110374296,True
domain05,B,BOA_Conceder,True,NaiveTitForTatNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,BOA_Conceder,True,TimeBasedConcedingNegotiator,0.6052830317,0.35689446379999995,0.21602216304580987,0.48850477110374296,True
domain05,B,BOA_Conceder,True,BOA_Boulware,0.6445491835,0.0680374842,0.04385350488850415,0.4643404799165512,True
domain05,B,BOA_Moderate,True,AspirationNegotiator,0.6037021412000001,0.5231262591999999,0.31581244279698617,0.5173352316790959,True
domain05,B,BOA_Moderate,True,BoulwareTBNegotiator,0.6052830317,0.35689446379999995,0.21602216304580987,0.48850477110374296,True
domain05,B,BOA_Moderate,True,NaiveTitForTatNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,BOA_Moderate,True,TimeBasedConcedingNegotiator,0.6052830317,0.35689446379999995,0.21602216304580987,0.48850477110374296,True
domain05,B,BOA_Moderate,True,BOA_Boulware,0.6445491835,0.0680374842,0.04385350488850415,0.4643404799165512,True
domain05,B,MiCRONegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,MiCRONegotiator,False,BoulwareTBNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,MiCRONegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,MiCRONegotiator,False,TimeBasedConcedingNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,MiCRONegotiator,False,BOA_Boulware,0.37738160600000004,0.9139972479999998,0.34492574932982023,0.3676448489989461,True
domain05,B,NiceNegotiator,False,AspirationNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,NiceNegotiator,False,BoulwareTBNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,NiceNegotiator,False,NaiveTitForTatNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,NiceNegotiator,False,TimeBasedConcedingNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,NiceNegotiator,False,BOA_Boulware,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,RandomNegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,RandomNegotiator,False,BoulwareTBNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,RandomNegotiator,False,NaiveTitForTatNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,RandomNegotiator,False,TimeBasedConcedingNegotiator,1.0,0.32615523339999997,0.32615523339999997,0.7978465700199999,True
domain05,B,RandomNegotiator,False,BOA_Boulware,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,ToughNegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,ToughNegotiator,False,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,ToughNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,ToughNegotiator,False,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,ToughNegotiator,False,BOA_Boulware,0.401513848,0.9999999999999999,0.40151384799999995,0.401513848,True
domain05,B,SimpleTitForTatNegotiator,False,AspirationNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,SimpleTitForTatNegotiator,False,BoulwareTBNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,SimpleTitForTatNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,SimpleTitForTatNegotiator,False,TimeBasedConcedingNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,SimpleTitForTatNegotiator,False,BOA_Boulware,0.06905228669999999,0.6468650026,0.04466750761573144,0.06173685297471943,True
domain05,B,TopFractionNegotiator,False,AspirationNegotiator,0.640174646,0.7474416913999999,0.4784932201976362,0.5916702182592908,True
domain05,B,TopFractionNegotiator,False,BoulwareTBNegotiator,0.46814160600000004,0.9050466125999999,0.4236899747274238,0.45480611661822723,True
domain05,B,TopFractionNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain05,B,TopFractionNegotiator,False,TimeBasedConcedingNegotiator,0.5011227895,0.7726514432,0.3871932465275848,0.46694392660827544,True
domain05,B,TopFractionNegotiator,False,BOA_Boulware,0.1730078324,0.9659493935999999,0.16711681079483043,0.17124052591844913,True
domain05,B,FirstOfferOrientedTBNegotiator,False,AspirationNegotiator,0.6373451575,0.6764313486,0.4311202444114044,0.5754776835734212,True
domain05,B,FirstOfferOrientedTBNegotiator,False,BoulwareTBNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,0.5985975694490648,True
domain05,B,FirstOfferOrientedTBNegotiator,False,NaiveTitForTatNegotiator,0.702017608,0.6910095825999999,0.4851008942819304,0.6369425938845791,True
domain05,B,FirstOfferOrientedTBNegotiator,False,TimeBasedConcedingNegotiator,0.6714922419999999,0.6381458687999999,0.42851000016354973,0.5985975694490648,True
domain05,B,FirstOfferOrientedTBNegotiator,False,BOA_Boulware,0.5590966735,0.6121773197999999,0.34226630309232564,0.4940475623776977,True
domain06,A,AspirationNegotiator,True,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,AspirationNegotiator,True,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,AspirationNegotiator,True,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,AspirationNegotiator,True,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,AspirationNegotiator,True,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,A,BoulwareTBNegotiator,True,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,BoulwareTBNegotiator,True,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,BoulwareTBNegotiator,True,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,BoulwareTBNegotiator,True,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,BoulwareTBNegotiator,True,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,A,NaiveTitForTatNegotiator,True,AspirationNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,NaiveTitForTatNegotiator,True,BoulwareTBNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,NaiveTitForTatNegotiator,True,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain06,A,NaiveTitForTatNegotiator,True,TimeBasedConcedingNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,NaiveTitForTatNegotiator,True,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,A,TimeBasedConcedingNegotiator,True,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,TimeBasedConcedingNegotiator,True,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,TimeBasedConcedingNegotiator,True,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,TimeBasedConcedingNegotiator,True,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,TimeBasedConcedingNegotiator,True,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,A,BOA_Boulware,True,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,BOA_Boulware,True,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,BOA_Boulware,True,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,BOA_Boulware,True,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,BOA_Boulware,True,BOA_Boulware,0.942558125,0.559189696,0.52706879138108,0.8179113249143241,True
domain06,A,LinearTBNegotiator,True,AspirationNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,LinearTBNegotiator,True,BoulwareTBNegotiator,0.8995719645,0.6138668104,0.5522173725728771,0.7953655869218631,True
domain06,A,LinearTBNegotiator,True,NaiveTitForTatNegotiator,0.8944612590000001,0.99714,0.8919030997992601,0.8936938112397781,True
domain06,A,LinearTBNegotiator,True,TimeBasedConcedingNegotiator,0.8995719645,0.6138668104,0.5522173725728771,0.7953655869218631,True
domain06,A,LinearTBNegotiator,True,BOA_Boulware,0.8970205290000001,0.5991890936000001,0.5374849177121026,0.7891598456136307,True
domain06,A,ConcederTBNegotiator,True,AspirationNegotiator,0.97629,0.6015083824,0.5872466186532961,0.8595769855959888,True
domain06,A,ConcederTBNegotiator,True,BoulwareTBNegotiator,0.97629,0.6015083824,0.5872466186532961,0.8595769855959888,True
domain06,A,ConcederTBNegotiator,True,NaiveTitForTatNegotiator,0.9165026763999999,0.7370088344,0.6754705692580443,0.8441930442574131,True
domain06,A,ConcederTBNegotiator,True,TimeBasedConcedingNegotiator,0.97629,0.6015083824,0.5872466186532961,0.8595769855959888,True
domain06,A,ConcederTBNegotiator,True,BOA_Boulware,0.97629,0.6015083824,0.5872466186532961,0.8595769855959888,True
domain06,A,BOA_Hardliner,True,AspirationNegotiator,0.8944612590000001,0.99714,0.8919030997992601,0.8936938112397781,True
domain06,A,BOA_Hardliner,True,BoulwareTBNegotiator,0.8944612590000001,0.99714,0.8919030997992601,0.8936938112397781,True
domain06,A,BOA_Hardliner,True,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,BOA_Hardliner,True,TimeBasedConcedingNegotiator,0.8944612590000001,0.99714,0.8919030997992601,0.8936938112397781,True
domain06,A,BOA_Hardliner,True,BOA_Boulware,0.9142039919,0.8284662384,0.7573871422996571,0.8671589370198972,True
domain06,A,BOA_Conceder,True,AspirationNegotiator,0.8997107314,0.5808926,0.5226353060108476,0.7865881037832543,True
domain06,A,BOA_Conceder,True,BoulwareTBNegotiator,0.8997107314,0.5808926,0.5226353060108476,0.7865881037832543,True
domain06,A,BOA_Conceder,True,NaiveTitForTatNegotiator,0.8944612590000001,0.99714,0.8919030997992601,0.8936938112397781,True
domain06,A,BOA_Conceder,True,TimeBasedConcedingNegotiator,0.8997107314,0.5808926,0.5226353060108476,0.7865881037832543,True
domain06,A,BOA_Conceder,True,BOA_Boulware,0.6438539478,0.2134965856,0.13746061948038066,0.4919359493041142,True
domain06,A,BOA_Moderate,True,AspirationNegotiator,0.9378158324999999,0.7644507944,0.7169140581555222,0.8715453001966565,True
domain06,A,BOA_Moderate,True,BoulwareTBNegotiator,0.9378158324999999,0.7644507944,0.7169140581555222,0.8715453001966565,True
domain06,A,BOA_Moderate,True,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,BOA_Moderate,True,TimeBasedConcedingNegotiator,0.9378158324999999,0.7644507944,0.7169140581555222,0.8715453001966565,True
domain06,A,BOA_Moderate,True,BOA_Boulware,0.6438539478,0.2134965856,0.13746061948038066,0.4919359493041142,True
domain06,A,MiCRONegotiator,False,AspirationNegotiator,0.7958688626000001,0.8819809294,0.7019411591164689,0.7676905515549408,True
domain06,A,MiCRONegotiator,False,BoulwareTBNegotiator,0.7958688626000001,0.8819809294,0.7019411591164689,0.7676905515549408,True
domain06,A,MiCRONegotiator,False,NaiveTitForTatNegotiator,0.7721588626,0.9981389694,0.7707218513286402,0.771727759218592,True
domain06,A,MiCRONegotiator,False,TimeBasedConcedingNegotiator,0.7958688626000001,0.8819809294,0.7019411591164689,0.7676905515549408,True
domain06,A,MiCRONegotiator,False,BOA_Boulware,0.5584903534,0.894320083,0.4994691392073873,0.5407839891422161,True
domain06,A,NiceNegotiator,False,AspirationNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,NiceNegotiator,False,BoulwareTBNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,NiceNegotiator,False,NaiveTitForTatNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,NiceNegotiator,False,TimeBasedConcedingNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,NiceNegotiator,False,BOA_Boulware,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,RandomNegotiator,False,AspirationNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,RandomNegotiator,False,BoulwareTBNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain06,A,RandomNegotiator,False,NaiveTitForTatNegotiator,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,RandomNegotiator,False,TimeBasedConcedingNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain06,A,RandomNegotiator,False,BOA_Boulware,0.9999999999999999,0.48535034239999997,0.4853503423999999,0.8456051027199998,True
domain06,A,ToughNegotiator,False,AspirationNegotiator,0.6871603533999999,1.0,0.6871603533999999,0.6871603533999999,True
domain06,A,ToughNegotiator,False,BoulwareTBNegotiator,0.6871603533999999,1.0,0.6871603533999999,0.6871603533999999,True
domain06,A,ToughNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain06,A,ToughNegotiator,False,TimeBasedConcedingNegotiator,0.6871603533999999,1.0,0.6871603533999999,0.6871603533999999,True
domain06,A,ToughNegotiator,False,BOA_Boulware,0.6871603533999999,1.0,0.6871603533999999,0.6871603533999999,True
domain06,A,SimpleTitForTatNegotiator,False,AspirationNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,SimpleTitForTatNegotiator,False,BoulwareTBNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,SimpleTitForTatNegotiator,False,NaiveTitForTatNegotiator,0.4,0.4,0.16000000000000003,0.32799999999999996,False
domain06,A,SimpleTitForTatNegotiator,False,TimeBasedConcedingNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,SimpleTitForTatNegotiator,False,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,A,TopFractionNegotiator,False,AspirationNegotiator,0.9141058325,0.8806088344,0.8049696716760667,0.88136498425282,True
domain06,A,TopFractionNegotiator,False,BoulwareTBNegotiator,0.8944612590000001,0.99714,0.8919030997992601,0.8936938112397781,True
domain06,A,TopFractionNegotiator,False,NaiveTitForTatNegotiator,0.718681991,0.6934490918,0.4983693739519658,0.6525882058855896,True
domain06,A,TopFractionNegotiator,False,TimeBasedConcedingNegotiator,0.918171259,0.88098196,0.8088923153694876,0.8853875759108463,True
domain06,A,TopFractionNegotiator,False,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,A,FirstOfferOrientedTBNegotiator,False,AspirationNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,FirstOfferOrientedTBNegotiator,False,BoulwareTBNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,FirstOfferOrientedTBNegotiator,False,NaiveTitForTatNegotiator,0.7465707486,0.9996624914,0.7463187745518389,0.7464951563855518,True
domain06,A,FirstOfferOrientedTBNegotiator,False,TimeBasedConcedingNegotiator,0.8945594184000001,0.944997404,0.8453563281117499,0.879798491313525,True
domain06,A,FirstOfferOrientedTBNegotiator,False,BOA_Boulware,0.6035838161,0.8620861023999999,0.5203412194933673,0.5786110371180102,True
domain06,B,AspirationNegotiator,True,AspirationNegotiator,0.8806088344,0.9141058325,0.8049696716760667,0.85791708558282,True
domain06,B,AspirationNegotiator,True,BoulwareTBNegotiator,0.8806088344,0.9141058325,0.8049696716760667,0.85791708558282,True
